Country,EdLevel,YearsCodePro,Employment,Salary
Lithuania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",71451.0
Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",25800.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",4,"Employed, full-time",73000.0
Russian Federation,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",35328.0
Romania,Some college/university study without earning a degree,26,"Independent contractor, freelancer, or self-employed;Employed, part-time",51192.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",85893.0
Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",15,"Employed, full-time",58654.0
United Kingdom of Great Britain and Northern Ireland,"Other doctoral degree (Ph.D., Ed.D., etc.)",21,"Employed, full-time",125639.0
Paraguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",14,"Employed, full-time;Independent contractor, freelancer, or self-employed;Employed, part-time",72000.0
United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,"Independent contractor, freelancer, or self-employed",50000000.0
Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10,"Employed, full-time",74651.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time;Independent contractor, freelancer, or self-employed",150000.0
France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",29,"Employed, full-time;Independent contractor, freelancer, or self-employed",53748.0
Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",92140.0
United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",6,"Employed, full-time",81666.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",8,"Employed, full-time",103800.0
Netherlands,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,"Employed, full-time",55698.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Less than 1 year,"Employed, full-time",72228.0
United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Employed, full-time",150767.0
United States of America,Some college/university study without earning a degree,Less than 1 year,"Employed, full-time",32000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",17,"Employed, full-time",430000.0
Costa Rica,"Associate degree (A.A., A.S., etc.)",30,"Employed, full-time",12552.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10,"Employed, full-time",27420.0
United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,2,"Employed, full-time",37692.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",4,"Employed, full-time",185000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",118000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",17,"Employed, full-time",150000.0
Georgia,Some college/university study without earning a degree,Less than 1 year,"Employed, full-time",7080.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",4,"Employed, full-time",210000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",12,"Employed, full-time",240000.0
New Zealand,"Associate degree (A.A., A.S., etc.)",38,"Employed, full-time",965004.0
Canada,Some college/university study without earning a degree,5,"Employed, full-time",57001.0
Chile,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10,"Employed, full-time",52800.0
France,"Other doctoral degree (Ph.D., Ed.D., etc.)",7,"Independent contractor, freelancer, or self-employed",213300.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",9,"Employed, full-time",320000.0
Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",30,"Employed, full-time",181294.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",12,"Employed, full-time",39888.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10,"Employed, full-time",190000.0
Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",48523.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",37392.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",142000.0
Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",4,"Employed, full-time",63984.0
Italy,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",6,"Employed, full-time",23040.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",83000.0
Estonia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",60912.0
United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",28897.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",37,"Employed, full-time",168000.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",34,"Employed, full-time",89797.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",13,"Employed, full-time",220000.0
Bulgaria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",834288.0
Serbia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",13,"Employed, full-time;Independent contractor, freelancer, or self-employed",545.0
Brazil,Some college/university study without earning a degree,15,"Employed, full-time",93480.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",40,"Independent contractor, freelancer, or self-employed",500000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",22,"Employed, full-time",275000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",7000000.0
Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",12048.0
United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5,"Employed, full-time;Independent contractor, freelancer, or self-employed",110000.0
Netherlands,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",23,"Employed, full-time",63984.0
Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time;Independent contractor, freelancer, or self-employed",20400.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11,"Employed, full-time;Independent contractor, freelancer, or self-employed",132000.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Less than 1 year,"Employed, full-time",50755.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",93701.0
Germany,Some college/university study without earning a degree,10,"Independent contractor, freelancer, or self-employed",191959.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",95000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",15,"Independent contractor, freelancer, or self-employed",400000.0
United States of America,"Other doctoral degree (Ph.D., Ed.D., etc.)",40,"Employed, full-time",160000.0
Kenya,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",8400.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",175000.0
United States of America,Some college/university study without earning a degree,5,"Employed, full-time",96600.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",7,"Employed, full-time",137500.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",165000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",230000.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",15,"Employed, full-time",127972.0
Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11,"Employed, full-time",95976.0
Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",22,"Employed, full-time;Independent contractor, freelancer, or self-employed",99708.0
Chile,"Professional degree (JD, MD, etc.)",3,"Employed, full-time",34692.0
Poland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",25,"Employed, full-time;Independent contractor, freelancer, or self-employed",46250.0
Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",14,"Employed, part-time",42657.0
United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,12,"Employed, full-time",188459.0
United States of America,"Other doctoral degree (Ph.D., Ed.D., etc.)",30,"Employed, full-time",6000.0
Sweden,Some college/university study without earning a degree,6,"Employed, full-time;Independent contractor, freelancer, or self-employed",48758.0
Paraguay,Some college/university study without earning a degree,11,"Employed, full-time;Independent contractor, freelancer, or self-employed",16152.0
France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20,"Employed, full-time",1151748.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",90000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",50,"Employed, full-time",1920000.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",12,"Employed, full-time",53748.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",152000.0
Denmark,Something else,7,"Employed, full-time",68832.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",15,"Employed, full-time",72000.0
United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",8,"Employed, full-time",803592.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",14,"Employed, full-time",200000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",6,"Employed, full-time",150000.0
Colombia,Some college/university study without earning a degree,10,"Employed, full-time",24156.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",26,"Employed, full-time",126000.0
Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",20784.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",60000.0
United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",3,"Employed, full-time",37692.0
Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18,"Independent contractor, freelancer, or self-employed",75756.0
Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",3,"Employed, full-time",68324.0
India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",8,"Employed, full-time",13152.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time",75000.0
United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",12,"Employed, full-time",183433.0
Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5,"Employed, full-time",79983.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Employed, full-time",28668.0
Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",14,"Employed, full-time;Independent contractor, freelancer, or self-employed",73584.0
Belgium,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",26,"Employed, full-time",58872.0
Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",1,"Employed, full-time;Independent contractor, freelancer, or self-employed",14076.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",15,"Employed, full-time",135000.0
Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",3,"Employed, full-time",28794.0
Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",18192.0
Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",48840.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Employed, full-time",121000.0
Colombia,Some college/university study without earning a degree,6,"Employed, full-time",10632.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",46,"Employed, full-time",167000.0
Portugal,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",15,"Employed, full-time;Independent contractor, freelancer, or self-employed",25596.0
Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11,"Independent contractor, freelancer, or self-employed",46250.0
Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",16,"Employed, full-time",65053.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",15,"Employed, full-time",200000.0
Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",15,"Employed, full-time",69372.0
Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",30,"Employed, part-time",109318.0
Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",8,"Employed, full-time",56521.0
France,"Professional degree (JD, MD, etc.)",6,"Employed, full-time",63986.0
Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",30,"Independent contractor, freelancer, or self-employed;Employed, part-time",42657.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",4,"Employed, full-time",98000.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5,"Employed, full-time",232000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",26,"Employed, full-time",123000.0
Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Less than 1 year,"Employed, full-time",26661.0
Colombia,Some college/university study without earning a degree,4,"Employed, full-time",13284.0
United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Employed, full-time",160000.0
United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",6,"Employed, full-time",410000.0
Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11,"Employed, full-time",63986.0
Netherlands,Some college/university study without earning a degree,5,"Employed, full-time",47990.0
United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",9,"Employed, full-time",69102.0
Romania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2,"Employed, full-time",11652.0
